A,B,C,D
1.19453514186049,1.0272493494055,1.15351416559532,1.12814226269467
0.981035657387547,0.759327177835206,1.221371420563,1.21537090868816
0.830274707052819,1.37675140252189,0.845955007055129,1.26427727408529
1.04393375853616,1.12411999332146,1.5567276286001,1.18595952301018
1.46422344945164,1.10477117435693,1.03975010443008,0.922247304162094
1.30924888865279,0.792036985328853,0.941825383659773,0.997751890396992
0.78105374621709,1.46005276072118,1.36868824989072,1.38874643120481
0.900581797288156,0.960331542230392,1.39098226181671,1.21334941804133
1.41340329766744,0.993327786638044,0.955972462233416,0.857439012917883
0.901408031637566,1.12195464137782,0.903588732126259,1.289042965855
0.926931470932663,1.10995577977415,0.900357227461982,0.872158316484778
1.26678730163106,1.17727739984879,1.27355453328569,1.19753623382796
1.38407644631628,0.958972824892563,0.851278984263704,1.21230255262555
1.38206774378757,1.11069847607632,1.0637224897389,1.32760292879655
0.968497674319687,1.09159172181998,1.54018887317531,1.02055709710722
0.888314428935735,1.10836763827361,1.42171051391249,1.23220335540301
0.778462882921792,1.24301630678684,1.05135020513066,1.20230857839096
0.866986684403338,1.00379384644678,1.43019458063835,1.20400059578042
0.790733817234964,1.11957164970778,1.12229607173938,0.911581395891628
0.881672287413944,0.772622670965804,1.37921809366314,1.10460197838832
0.965049834271132,1.07408669898494,1.60255104430216,0.950803073942425
0.929722725903245,0.928962997935507,1.08725545754528,1.20256977232591
0.997898475228322,0.989796493019647,1.12135317650195,1.06767589496617
0.970764228559931,1.16318298119109,1.05296713326854,1.27982775553844
1.01477500688418,0.936449031232907,1.07864624824403,1.21169451940799
1.2614105642298,0.990552138910043,1.19027829827308,1.10650950680693
1.04311172014,0.941365851314832,1.01033721000812,1.06937032384481
1.05605111873346,0.824803196232352,1.08523119888519,1.16389412902418
1.1029589341748,1.19327368379926,1.35063616976604,1.06485399355261
0.84963590924986,0.914896177908691,1.42141060360627,0.991943705668981
1.19508659432017,1.08907940127003,1.13535243293778,1.18008614749693
1.02483311425509,1.55602428893912,1.23904232789147,0.97590102841685
1.11580356938717,1.13247224837033,0.985558768404379,0.911277696728038
1.57642631838586,1.00255960837687,1.26827181453219,1.10734079791513
0.92502776782223,1.30000991452297,1.07291679709024,0.980731057100849
0.969822717823272,1.28827674080215,0.735165806780153,1.19231953255854
1.1374891668192,1.04833870989837,0.920306070711401,1.04692391502325
1.54239386324379,1.46654173361799,0.952686553948679,1.06101078809782
1.71375990696837,1.14856812319289,1.30915973268715,1.01115227343506
1.04545433072051,1.20846181255648,0.903331684964604,1.43277667437923
0.994162807456323,1.50001607816262,1.07577562546846,1.2044756184977
1.57726546440041,0.918737694806415,0.933769942045168,1.23129647349366
0.843980862613049,1.40260304315234,0.826028421641918,1.25117714528427
0.984961169441788,1.11916890078682,0.761343683586342,1.00998502019347
1.23235721982401,1.07782074652711,1.44856238659218,1.36442354832395
1.43143780460097,1.01649375871417,1.18374487562548,1.13812807083155
1.45163752682357,1.39180991449027,0.796623055976001,0.765225897341106
0.889862962131652,0.900739546094907,0.869614902518276,1.05921763701435
0.87317013176886,1.09221204391651,0.874845637074423,1.34589957633913
1.06394761581767,0.992373332705711,1.4079994430336,0.993963981251322
1.21465935203633,1.29197658840385,1.22643506673949,0.970359757683311
0.96290259741843,1.04355075565847,1.07093972919982,0.907871040051908
1.40575961191752,1.17937515056159,1.04886212934042,0.995784348105106
0.881819416215379,0.874944434811163,1.10909444583239,1.08585167953016
1.26881936413029,1.22494228855972,1.06016767541796,1.2080290787574
0.819988928509928,0.733008579615131,1.72411381835175,1.28499900304813
1.29979002097149,0.913779793731802,1.66321866519108,1.11229565449132
0.94511515977369,1.04569865198739,1.09917574963883,1.24121975395672
1.26838489588564,1.03963068664691,0.871138604074762,1.07041888302548
0.916737874613119,1.28296656241952,1.08278537672906,1.16643413214091
1.37610301440036,1.25067558147957,0.894592416161107,1.1176306566232
1.02969564766259,0.867252020891716,1.30103491692927,1.24300220380078
0.759790988287275,0.973304857929159,1.1980741671568,1.32449233166519
1.98913149332382,1.31167079932591,0.819973353415369,1.20318785543203
1.16643423795062,1.13467529592237,1.46838165058282,1.09736843228298
0.868574531814842,1.05565436373266,1.57678574203693,1.25393822989375
1.35088187470917,1.15803924171142,1.04192379821804,0.974253399837341
0.769006757806714,1.20292579165386,0.726247955490776,0.919509463307119
1.05169750850308,1.12374552305422,0.998159449052268,1.15196828537931
1.09909504728465,0.992101862180865,1.04127665967968,1.33902703409499
1.06511804771819,1.39766207013065,0.83497580611658,0.995009876325254
0.876032687210684,0.898053403619647,0.95955308312452,0.79227823586522
1.58158844201479,0.957590102222893,0.94116548086537,0.980255153172208
1.14819289293511,0.972037608492215,1.61681915476909,0.932822999181808
1.31683754293686,1.13019587054536,0.879840580161968,1.17648652954003
1.02692544059866,1.18931622221587,1.18149579902885,0.911788617652449
0.921387189358287,0.977617853501202,1.29717375762398,1.0800222833365
0.841925117600732,1.04247525896929,1.16365062507451,0.923335399318276
1.34931474333262,1.05302684344582,0.816006175238243,1.00558593504378
1.00268418803436,1.10065146345441,0.970909032929984,1.36066410896018
0.86915465401698,1.00460760587753,1.10135246512488,1.49701405475618
1.25463514509916,1.07717125665611,1.25458785538391,0.960855184714181
1.2155668096552,1.22973286973156,1.48415774914084,1.0740705707623
1.204858024274,0.873862935106714,1.01543639133971,1.07986509385097
1.54369373449798,1.53313706624038,1.08311421656584,0.938102437656536
1.31150597216875,0.854437480885839,1.18582850727745,1.19398182553522
0.888875913328528,1.2130940942785,1.3477983064401,1.08637177030219
0.888839510791607,1.16674445350343,1.35191353467505,1.20328312748482
1.19141547564477,0.820372709813135,1.16500259368641,1.16713124859998
1.35828865039994,1.15796063712585,1.20271579234418,1.28880283344086
1.44980999145672,0.960214529631531,0.891003302447897,1.13562896274561
1.07687254821602,1.05406215664575,1.67911142393578,0.979137767058364
1.57383237846579,0.929165879883252,1.59026579430012,1.18416898952727
0.612744772877437,1.16923558016389,1.29396204569797,0.961741660079825
1.17166051586678,0.895469436165036,0.996655664349842,1.4934296827052
1.15665029968092,1.11692022208791,1.51846003387781,0.806323051872331
1.73952924962959,1.28004988540464,1.41032794430951,0.981499561435393
1.4761597511541,1.18748548385928,1.39790114129711,1.14174650175445
0.928755827348699,1.12961506979086,1.5195510303593,0.989085197777298
1.01913771521398,0.973207594680774,1.2436175050076,0.894157961610658
1.41025597388745,1.17081086298113,0.921562599211799,1.05808589242018
0.846928332780077,1.4211452530778,1.4652692417316,1.09744182834908
0.873680291686517,1.11755464725032,0.828685926628592,1.22322973653398
1.31734371648886,1.16064599900477,0.972751461305639,1.1319210820616
1.13006950804564,1.28288921821244,0.769376711327445,1.03146686100818
0.863067969953309,1.01725442412898,1.08563570378284,1.1680548655013
0.918729454636472,1.16509918092872,1.05233541271836,0.878454850129884
0.957557421289179,1.1615933721094,1.28284529478277,1.22760126168347
0.871144292299551,0.934214025213,1.28588637625896,0.994004220047969
1.07532268491983,0.734699968938558,1.1656324279887,1.05106801751145
0.923289329449997,1.17802593835103,0.960367825288658,1.08659952494454
1.73273241097295,0.980832585795635,1.67948779530185,1.07573127520371
1.15472455729945,1.30388780613099,1.61135488880321,1.25409456697843
1.18150139626598,0.9477757980354,0.95135055338599,0.998475273898222
1.00661383245734,1.1038622953316,1.5725687040546,1.07605837414723
0.703706290230152,1.20973261845704,1.07717701438956,1.31553602256609
0.945513464651139,0.935472927914386,0.891600876923497,1.27564586900177
1.39762499424932,1.19763733102706,1.09469282583894,1.29366281806167
0.781714270567765,1.14427008845939,0.812567351597275,1.15228040014932
0.853814901745907,1.08733282153988,1.43838099450276,1.2764206327875
1.11716565606542,1.20912551392681,0.998331647845392,1.4116132518883
1.45803726124727,1.15301994433778,1.06129303853076,1.02618173959234
0.94166444051575,1.38161947125171,1.01473944821606,1.25808251839655
1.51543790185169,1.39594740394165,1.26401834214845,1.21936657964289
0.921823293827928,1.04128096723796,0.891997093792992,1.11705458856719
1.07296530556064,1.04975189668976,1.25647304157347,1.25142200594968
1.10929295613868,1.09100560662956,1.18553544099921,1.10588619893367
0.967388394984975,1.02200283637761,1.22036833620384,1.03075027741701
1.01666239019126,1.0858797632738,1.0032482100192,1.39805290698428
1.08483921055857,0.899803719438731,1.19492785248963,1.254474343542
1.08242237297928,0.982901158183655,1.36509575778107,1.1029674718975
1.09637676800357,1.13765797172223,1.47508576052163,0.959759862296463
1.10373119784627,1.35540819265643,0.919519352184398,1.06751472777123
0.912145481255267,0.999735834034033,1.29508720274901,1.09602898099557
1.18247486699865,1.05097627530739,0.893913216333412,1.0369414794024
1.21518401742354,1.13112720403895,1.22164317334535,1.12496949099866
0.966896802402685,1.04525938751769,1.02456042320393,1.21526489568929
0.838271886646256,1.01773787452359,1.44804115931141,1.07311770475453
1.49463762610462,0.976293201025387,1.03077663363231,1.20481881923435
1.16567227352147,1.07822591715189,1.42621429851836,1.05705103624994
1.63084096973946,1.10357302884552,1.02140632146856,1.10883336746576
1.14394044191486,1.28042036474016,1.32188828995498,1.21029452212484
0.858881923450451,1.08553236663852,1.41944707032764,1.02021645516727
1.14985706308162,1.14120141046843,1.24965216761921,1.1952130468985
1.27954989269551,1.25869200453942,0.903762690322109,0.912514194478396
0.867549466528358,1.19478057414106,0.540471062495777,1.22323302839317
1.15406226005971,1.28847202296303,1.54971631060195,1.27434376279702
0.971353268810412,0.944915119131357,1.39497681844287,1.13313213327873
1.10662000747045,1.25582063808626,1.1249447707801,1.07754029342032
1.14668319051907,0.970601400600578,1.47725396513521,1.16879990022991
1.08460930288963,1.18512053736548,1.14440124514827,1.03925650246181
1.14594767391341,1.09292778941336,0.918519474127563,0.832321126947406
0.985325087702844,1.15903105804441,1.00690880707393,1.1824764569017
1.65122548182813,1.19454170573884,0.910690637160819,1.1584186880591
1.20738637578324,1.17497999742486,1.02444117361096,1.22140889821324
0.974620695101239,0.926892169845767,1.32023153991991,1.03933277112257
1.05951175512708,0.931111385306206,1.11134025827236,1.42569467167771
1.13009241566167,1.08731635239793,1.13741663726559,1.20928816484683
1.44430779815367,1.14205387421411,1.24513552369913,1.29747609922967
0.977248256473252,1.1054353534252,1.13019270610671,1.06471399117033
1.53737404925661,1.21674003081451,1.3335340412032,1.04267601785107
1.12644265580453,1.23955522659125,1.35451944173127,1.24431652117772
1.21579454857938,1.12640374468347,0.966030298670481,1.1749641980632
1.16275123721979,1.02504232853941,1.1546111226752,1.0152886366287
1.15958421628891,1.11890727964671,1.17360053504591,0.8547439994754
1.18327759625303,1.1659534507923,0.97113900196432,1.17380380952049
1.09375795799152,1.0173687187465,1.11767258841173,0.814319229877193
1.39766213877057,1.00353511204111,1.03715249464687,1.10900053614202
1.38901787160861,1.32665760501912,0.959021408950328,1.32676288268879
1.24277717342213,1.05600855516623,0.835632024134369,1.36995079735813
1.42696819704104,1.03327744732354,1.14166878926432,1.23099337968791
1.146075577405,0.882300793709052,0.965301719236425,1.22767704714924
0.852747581322424,0.899571205290083,1.06459779492043,1.08984032875531
1.67718278311198,1.11648636537506,0.886819201949134,1.33461754999133
0.923886329170311,0.869348914015052,0.886543725032031,1.17150915531442
0.919614274096343,1.32348654911217,0.88415160742066,1.22813913072092
1.49777997117809,1.03634363628764,1.50256243819506,1.11053069565422
1.0750833940569,0.985748260988309,1.22473669386903,1.21405977960127
0.858300586242202,0.857156320414488,1.52413786406993,1.15110886979511
1.16731717316744,0.906184772068629,1.91632597518039,1.25817598296053
1.19077562671185,1.17073660097717,0.856715196916018,1.10137338809399
1.13058149065514,1.04020136539376,1.53727494022456,0.824136838737839
1.08368336894062,1.44870359944826,1.15863808745205,1.15116367022661
1.3937639744079,0.9836463583758,1.29831174506377,1.32034427098894
0.872132930173423,1.14664047251412,0.867078285561576,1.17721784044926
1.30758869796109,0.95114645660323,1.12455024259486,1.32413986678099
1.07225500738126,1.36985508676303,1.23587075600299,1.10992396019493
0.89470556133651,0.918819594482058,0.857541966347065,1.16913876715545
1.41859767048511,1.24767571663963,0.984072036583638,1.51835542097178
1.03961766773712,1.1468251467881,1.0175315655718,1.44106751784955
1.32663239726076,1.01164283651547,0.976160292066918,0.988301430117847
0.96550670197892,1.13767433569222,1.03979062562939,0.949074983880652
1.24640402905541,1.18560116880181,0.94516301412448,1.14932419140677
1.1632958596379,1.14326037027079,0.882757743869565,0.969068270349507
0.926167836050796,0.939772243769166,0.845535111410772,1.11917288643254
1.17225093958579,1.02764810254803,1.20747203619525,1.57148422361066
1.00737946871492,1.2752143203495,0.825743674580881,1.00884858325759
0.690584483635631,0.932512484030146,1.47167790824486,1.08229982405105
1.2070386470356,1.36031106020094,1.9569681061102,1.12784622871057
1.21209160448804,1.01149305720471,1.09055868107184,1.01135731895106
1.4751806173198,1.03357437203707,1.06588838300839,1.29852705211977
0.813244585968527,1.00078142723567,1.77768380066738,0.993497778571451
1.0117850476858,0.980494601091722,0.897539397161382,1.02468924723901
0.884228429932269,0.869410655869075,1.05952277536764,1.10652433936004
1.16022834241888,1.23484881255898,1.09706098820651,1.08789122091099
1.01875990797571,0.894485187532067,1.03480576040434,1.43085664700208
0.942224898477638,1.14745750088545,1.85456241010468,1.11845687166234
0.914723906869097,1.11090738592128,1.12519493718274,1.15107562173275
1.18999090120117,1.22341075686531,1.03920454912223,0.967644987650584
1.56818148040444,1.07006230081219,1.06767165947327,1.14439619027538
1.19657050008063,1.66458640012467,0.835270095581453,1.00176210247694
1.21314755782667,0.94653786330973,1.07022065472456,1.08672986210756
1.49246874309074,0.966118802800951,1.05312892445535,1.30315532823024
1.09869950757698,0.903920520597312,1.35658625959807,1.45045996453257
0.986288262561671,1.11646513503858,1.07427533030283,1.01925048805824
1.62866095647709,0.903474986133015,1.28157493998547,1.28397370788008
1.0241001905651,0.906487170999619,1.25161464677087,1.1703292410527
1.03139541139852,1.19090548872849,0.751744414369464,1.15392458845974
1.17630732507431,1.05016603288469,1.25447655928647,1.11422381480426
1.03259118932512,0.963310491994536,1.15192663009784,1.03656625158058
1.61062837730719,1.20249589960357,1.57076494750527,1.21786788408904
1.26274695666286,1.0606913603448,0.910035214121593,0.827894838016645
1.31582793103302,1.05624198797806,1.50513942262703,1.04788374389287
1.26869327498685,1.28299546080537,1.17726425223771,1.25821815457795
1.66078325689138,1.32160090760604,1.25025649203428,1.16577669381214
1.3119332984178,1.06168000429277,1.4452217129529,0.939676600387635
1.44476180788077,1.04893831778915,1.25245694754674,1.12621445213402
1.30371434932921,1.09643345819283,1.16443575980524,1.31927500305065
1.00403186015035,0.858332910105594,1.18743242996746,1.04473093329171
1.06869070978661,0.900316168199594,1.98769051963008,1.11898076178133
0.667745510867225,1.00601234686168,1.50563241224194,1.34696162697588
1.14342236485427,1.08070772109094,1.31881033622498,1.31515405014822
1.12673619210628,0.833772653508289,1.13309244187653,1.07750085043669
1.36851967865375,1.02401280575282,1.39107028646277,0.890077222347837
0.953583638917998,1.22051511750468,1.12611664729639,1.09714747868302
